,Bidder2695(Route 3),,,Bidder6223(Route 2),,
bid, cost, maxbid,,bid, cost, maxbid,,
8.733385318,8.733385318,8.733385318,9.405184188,9.405184188,9.405184188,
6.717988705,6.717988705,9.405184188,5.038491529,5.038491529,11.4205808,
9.741083624,9.741083624,20.15396612,8.733385317,8.733385317,10.076983058,
8.397485882,8.397485882,12.09237967,4.030793224,4.030793224,10.74878193,
1.343597741,1.343597741,5.374390964,13.771876843,13.771876843,22.16936272,
9.069284752,9.069284752,19.482167246,1.6794971719999996,1.6794971719999996,8.733385318,
5.374390964,5.374390964,12.09237967,8.733385318,8.733385318,10.74878193,
10.748781928,10.748781928,12.76417854,10.748781925,10.748781925,11.4205808,
8.397485882,8.397485882,16.794971764,11.756480236,11.756480236,21.49756386,
12.385,11.084681364,17.466770634,4.030793223,4.030793223,4.702592094,
7.146,6.046189836,15.451374024,7.389787576,7.389787576,11.4205808,
8.061586442,8.061586442,9.405184188,3.694893788,3.694893788,6.046189836,
9.405184188000002,9.405184188000002,11.4205808,17.130871202,17.130871202,20.15396612,
7.725687011,7.725687011,10.076983058,Strategy,
6.046189835,6.046189835,10.74878193,b,
11.420580795,11.420580795,22.16936272,,
1.343597741,1.343597741,8.733385318,,
8.733385317,8.733385317,10.74878193,,
4.030793223,4.030793223,11.4205808,,
14.779575153,14.779575153,21.49756386,,
1.679497177,1.679497177,4.702592094,,
1.3435977399999999,1.3435977399999999,11.4205808,,
1.679497176,1.679497176,6.046189836,,
1.679497177,1.679497177,20.15396612,,
11.084681365999998,11.084681365999998,14.779575152,,
6.046189835,6.046189835,7.389787576,,
9.069284753,9.069284753,12.09237967,,
6.046189835,6.046189835,9.405184188,,
Strategy,,
a,,
